EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
474801869,E2E FOUNDATION,922 WALNUT STREET,KANSAS CITY,64106-1802,0,P20,141534.0
474805513,TOPS CLUB INC,610 W HIGHWAY 224,WELLINGTON,64097-7102,0,E70,0.0
474810186,TOPS CLUB INC,1407A E CHESTNUT ST,DESLOGE,63601-3107,0,E70,0.0
474812184,A KINDER WORLD,5250 SCENIC AVE,BOLIVAR,65613-3142,0,D20,0.0
474812393,DOG MOTHER RESCUE SOCIETY,143 HIGHWAY EE,IBERIA,65486-9183,0,D20,0.0
474812642,LIGHTHOUSE MISSIONARY BAPTIST CHURCH OF KANSAS CITY,1706 E 60TH ST,KANSAS CITY,64110-3550,0,X20,
474812775,TOPS CLUB INC,1103 W CENTER ST,ROGERSVILLE,65742-6545,0,E70,0.0
474814269,TOPS CLUB INC,501 S BANYON ST,SAVANNAH,64485-2055,0,E70,0.0
474841260,FERGUSON-DELLWOOD COMMUNITY RESOURCE CENTER,409 S FLORISSANT RD STE 103,SAINT LOUIS,63135-2894,0,P20,206428.0
474851757,THREE RIVERS FELLOWSHIP,5782 S FARM ROAD 139,SPRINGFIELD,65810-4715,0,X21,50313.0
474852887,RENICK ELEMENTARY PTO,PO BOX 37,RENICK,65278-0037,0,B94,0.0
474863801,ABUNDANT CARE RESOURCE CENTER,4343 PORTLAND MANOR DR,FLORISSANT,63034-3470,0,P20,0.0
474876781,HARRY S TRUMAN PTO,810 N HIGHWAY D,WEBB CITY,64870-8232,0,B94,0.0
474879727,BESS TRUMAN PTO,800 N HIGHWAY D,WEBB CITY,64870-8232,0,B94,0.0
474897552,TREE OF LIFE INC,4180 AVERY LN,BRIDGETON,63044-3401,0,P80,0.0
474904547,TOPS CLUB INC,2617 CARSON RD,SAINT LOUIS,63114-4601,0,E70,0.0
474907495,WUCD EDUCATION FUND,1240 W 57TH TER,KANSAS CITY,64113-1172,0,L20,
474910447,STL YOUTH SPORTS OUTREACH,4001 WRIGHT AVE,SAINT ANN,63074-1933,0,N30,0.0
474911057,SAGES ACADEMY,PO BOX 251,OFALLON,63366-0251,0,B90,0.0
474919542,SPIRIT OF TRUTH CHRISTIAN FELLOWSHIP PASTOR VICTOR JACKSON C,PO BOX 4474,WAYNESVILLE,65583-4474,0,X21,
474925843,TOPS CLUB INC,3757 FRENCH AVE,SAINT LOUIS,63116-4044,0,E70,0.0
474928778,JEFFERSON CITY SENIOR HIGH SCHOOL PARENT TEACHERS ORGANIZATION,812 SAINT MARYS BLVD,JEFFERSON CTY,65109-1451,0,B94,0.0
474940996,FEARLESS WOMEN INC,624 COLEGROVE DR,WENTZVILLE,63385-4648,0,F60,0.0
474945418,HAPPY JACK PET PANTRY,2605 FAIRVIEW CHURCH RD,BONNE TERRE,63628-8455,0,D20,0.0
474945731,REACHING ALL IN NEED RAIN,PO BOX D,PORTAGEVILLE,63873-0300,0,K31,0.0
474949763,IVY BEND ANIMAL RESCUE,33455 IVY BEND RD,STOVER,65078-1933,0,D20,31156.0
474954522,VOICES OF HOPE,15334 HERON DR,NEOSHO,64850-6389,0,X20,0.0
474960735,VETERANS COMMUNITY PROJECT,8900 TROOST AVE,KANSAS CITY,64131-3053,0,W30,1938377.0
474964502,EDUCATORS FOR SOCIAL JUSTICE,PO BOX 179151,RICHMOND HTS,63117-9151,0,B90,0.0
474972652,KINDNESS FOR COLTON,973 LAFAYETTE LANDING CT,SAINT CHARLES,63303-1745,0,G98,0.0
474974488,GET FIT SHELTER,2387 STARLING AIRPORT RD,ARNOLD,63010-1610,0,P20,0.0
474988026,SOCIAL JUSTICE OF SOUTHERN MISSOURI,PO BOX 904,BUFFALO,65622-0904,0,I80,0.0
474991572,HEARTLAND CANINES FOR VETERANS INC,PO BOX 368,NEOSHO,64850-0368,0,D20,44115.0
474992060,BUS STOP MISSION,16795 STATE ROUTE E,ROLLA,65401-6408,0,P20,0.0
474993038,JOURNEY HOME GSD RESCUE,35757 BLANK RD,RUSSELLVILLE,65074-2934,0,D20,0.0
475002612,CLICK & GO APP DESIGNS INC,PO BOX 46,CLEVELAND,64734-0046,0,P40,0.0
475011659,HEART OF AMERICA COUNCIL OF CHURCHES INC,3400 PASEO BLVD,KANSAS CITY,64109-2429,0,X20,105702.0
475018153,WE ARE ONE MINISTRY INC,2733 E BATTLEFIELD 324,SPRINGFIELD,65804-3981,0,X20,
475024541,FORSYTH FFA ALUMNI,PO BOX 297,FORSYTH,65653-0297,0,B94,0.0
475028899,HOME SWEET HOME,290 HANLEY INDUSTRIAL CT,BRENTWOOD,63144-1508,0,P60,99901.0
475045349,E R A S E,1111 STERLING DR,POPLAR BLUFF,63901-2727,0,B90,0.0
475047019,WARRIORS AND RODEO,PO BOX 2058,OZARK,65721-2058,0,P20,41258.0
475056001,GENESIS CHURCH OF MEXICO MISSOURI,1815 FAIRGROUND ST,MEXICO,65265-2214,0,X20,
475056885,AMISH OUTREACH,PO BOX 725,MOUNTAIN GRV,65711-0725,0,E70,0.0
475058125,VETERANS AND MILITARY COALITION OF THE OZARKS,1440 STATE HWY 248 SUITE Q 243,BRANSON,65616-9655,0,W30,0.0
475058751,NEW RANSOM JESUS CHURCH,8615 COUNTRYSHIRE LN APT 1,KANSAS CITY,64138-1249,0,X20,
475066187,HALFWAY HOUSE OF CHRIST MINISTRY,2344 COUNTRYSIDE,MEXICO,65265-1649,0,X20,0.0
475083502,BRIDGE BREAD BAKERY,2639 CHEROKEE ST,SAINT LOUIS,63118-3129,0,P20,285830.0
475085052,WESTHOFF ELEMENTARY SCHOOL PARENT TEACHER CONNECTION,900 HOMEFIELD BLVD,O FALLON,63366-4482,0,B94,0.0
475100299,CONQUEST MINISTRIES INC,5801 SW DIAGONAL RD,SAINT JOSEPH,64504-0000,0,X21,
475115240,CODE RED MINISTRIES,26140 HWY 53,LEBANON,65536-0000,0,X20,4568.0
475132138,PALMYRA AREA FOOD PANTRY,319 W MAIN CROSS ST,PALMYRA,63461-1455,0,K31,0.0
475142968,RENAISSANCE WORLD MISSION INC,254 S SILVER SPRINGS RD,CPE GIRARDEAU,63703-6310,0,X21,
475156307,SONLIT FIELDS INC,PO BOX 371,EL DORADO SPG,64744-0371,0,X21,
475160532,MOMS CLUB,5341 GLOUCESTER RD,HIGH RIDGE,63049-2451,0,P30,0.0
475161008,HEARTLAND COWBOY COALITION,1094 MADISON 9217,FREDERICKTOWN,63645-7852,0,P80,0.0
475165302,ANOINTED HANDS MINISTRIES,2200 BELLEVUE AVE,MAPLEWOOD,63143-1490,0,X20,
475167032,GOSHEN FARM,6900 MANCHESTER AVE,KANSAS CITY,64133-5541,0,P32,0.0
475170331,KARMA TRIBE YOGA,3545 BROADWAY BLVD,KANSAS CITY,64111-2501,0,P20,0.0
475191903,NOEL ISLAMIC CENTER,102 N RAILROAD ST,NOEL,64854-0000,0,X40,
475200437,CUTS FOR CANCER INC,104 N DUNNEGAN AVE STE C,BOLIVAR,65613-1864,0,P50,0.0
475207210,AMERICAN MINI PIG RESCUE,785 FOSSIL RIDGE LN,BILLINGS,65610-7129,0,D20,0.0
475230736,COMPASSION CAFE,2285 HIGHWAY F,MARQUAND,63655-9182,0,K34,0.0
475237693,MISSOURI MEMORIAL FOR THE UNBORN INC,1310 SWIFTS HWY APT I102,JEFFERSON CTY,65109-2586,0,R62,0.0
475239698,TAKE ROOT,PO BOX 221,KIRKSVILLE,63501-0221,0,K30,406272.0
475245764,OUR LADY OF THE HOLY ROSARY SHRINE,7762 RICHARDSON RD,BONNE TERRE,63628-3545,0,X20,0.0
475270487,OUR HANDS HIS HEART,RR 5 BOX 1975,PATTON,63662-9722,0,P99,0.0
475288855,BLESSED BEYOND MEASURE CHURCH MINISTRIES INC,8715 FORD AVE,RAYTOWN,64138-4410,0,X20,
475289383,WELLSVILLE-MIDDLETOWN BUDDY PACK PROGRAM,PO BOX 38,WELLSVILLE,63384-0038,0,K30,0.0
475294651,CHILDREN YOUTH & FAMILY DEVELOPMENT CENTER,2101 W CHESTNUT EXPWY,SPRINGFIELD,65802-0000,0,P40,0.0
475296207,YIPOA CENTER,3405 N FENWICKE ST,NIXA,65714-0000,0,O20,44486.0
475317117,WHEN THE YELLOW RIBBON FADES MISSOURI IS JOINING FORCES,322 BOONVILLE RD,JEFFERSON CTY,65109-0922,0,W30,10109.0
475320560,FRIENDS OF THE BELLE LIBRARY,89 EAGLE LN,BELLE,65013-3003,0,B70,0.0
475331680,COLOR GIRLS,12720 DANUBE DR,FLORISSANT,63033-4014,0,F60,0.0
475347894,KANSAS CITY EVANGELISTS FELLOWSHIP,12709 10TH ST,GRANDVIEW,64030-2419,0,X20,0.0
475358072,ANGEL WINGS,12 NORTHPORT PLZ,HANNIBAL,63401-2269,0,P20,
475376807,LA MONTE FOOD PANTRY,902 S OAK ST,LA MONTE,65337-1242,0,K31,0.0
475383303,CENTRAL PET CARE FOUNDAITON,PO BOX 831,CARTHAGE,64836-0831,0,D20,0.0
475385745,RENEW CHURCH ST LOUIS,PO BOX 1331,MARYLAND HTS,63043-0331,0,X20,
475416961,AGE ADVISORY COUNSIL,110 ARNOLD AVE SUITE 125,WHITEMAN AFB,65305-5302,0,W30,0.0
475423923,PROFESSOR POWERS SCIENCE SYMPOSIUM,411 N SHERMAN PKWY,SPRINGFIELD,65802-3652,0,B90,0.0
475424550,SIMMERING CENTER INC,360 RINEHART RD,BRANSON,65616-9193,0,L40,229170.0
475429578,SAVING OUR BABIES AND FAMILY ENGAGEMENT,512 HINSDALE CT,SAINT LOUIS,63119-1531,0,P40,0.0
475445103,TEXAS COUNTY SHARE YOUR CHRISTMAS INC,6160 HIGHWAY 17,HOUSTON,65483-2343,0,P40,0.0
475448185,KIRKLEY CHAPEL CHURCH INC,606 S 23RD ST,BETHANY,64424-2358,0,X21,
475472125,GLORIOUS GOOD DEEDS,12451 BALWYCK LN,SAINT LOUIS,63131-3646,0,P20,430.0
475473219,HOPE CITY FELLOWSHIP,5101 E 24TH ST,KANSAS CITY,64127-4706,0,X20,
475475269,WORD ALIVE CHRISTIAN ASSEMBLY,2577 REDMAN RD,SAINT LOUIS,63136-5860,0,X20,
475477060,GOSPEL REACH FOUNDATION,129 LAMPLIGHTER WAY,OFALLON,63368-7307,0,X20,0.0
475478799,OSAGE VALLEY DOMESTIC ANIMAL SHELTER,28964 RULE AVE,WARSAW,65355-3389,0,D20,0.0
475487625,UNCHAINED MELODIES INC,8050 S HIGH POINT LN,COLUMBIA,65203-9314,0,D20,77484.0
475519381,AUDRAIN COUNTY SHELTER RESOURCE COALITION,PO BOX 1002,MEXICO,65265-1092,0,L41,0.0
475533361,RIDGE TOP BIBLE CAMP,PO BOX 431,WHEATON,64874-0431,0,X20,0.0
475545070,FRIENDS OF CAMP ZOE INC,12415 BETSY ROSS LN,SAINT LOUIS,63146-4619,0,N32,0.0
475545879,HERRON APARTMENTS INVESTMENT CORPORATION,PO BOX 1029,JEFFERSON CTY,65102-1029,0,L21,0.0
475547345,BIRTHDAY JOY FOUNDATION,35 NORTH BRENTWOOD BOULEVARD,SAINT LOUIS,63105-0000,0,P58,0.0
475564879,ASPIRE COMMUNITY STRATEGIES INC,7733 FORSYTH BLVD FOURTH FLOOR,ST LOUIS,63105-1817,0,L20,0.0
475566853,ATHENA LEADERSHIP FOUNDATION INC,5688 MID RIVERS MALL DRIVE,SAINT CHARLES,63304-0000,0,P20,0.0
475570791,SPRINGFIELD BIKE SHARE,PO BOX 8901,SPRINGFIELD,65801-8901,0,P52,
475574242,DOWN HOME,PO BOX 206,PIEDMONT,63957-0206,0,P50,0.0
475591480,LOVE OUTREACH MINISTRY INC,10423 OLNEY DR,DELLWOOD,63136-3322,0,P99,0.0
475592021,JAMAA BIRTH VILLAGE,8 CHURCH ST,FERGUSON,63135-2409,0,E40,0.0
475598270,GOLD AND SILVER SENIOR CLUB,400 W DAUGHERTY ST,WEBB CITY,64870-1825,0,P81,0.0
475635362,JOYCES TROLLY,13595 PIKE 130,BOWLING GREEN,63334-2530,0,P82,0.0
475635822,ELEVEN ELEVEN ORGANIZATION,519 IRONWOOD DR,O FALLON,63368-8197,0,P99,500.0
475655166,GODS HELPING HANDS CLOTHING PANTRY,8002 COURTNEY AVE,SAINT LOUIS,63140-5005,0,P20,0.0
475679097,CHURCH IN WALDO,9410 E PLEASANT AVE,KANSAS CITY,64138-5050,0,X21,0.0
475679311,MID WEST INFIDELS CHARITY ORGANIZATION,112 N ROUTE B,HALLSVILLE,65255-9407,0,W30,0.0
480547728,LIFE LINE HOMES,3200 ENGLEWOOD TER,INDEPENDENCE,64052-2734,399000000,P73Z,51797.0
480861861,RAINBOW CENTER FOR COMMUNICATIVE DISORDERS,900 NW WOODS CHAPEL ROAD,BLUE SPRINGS,64015-2611,46031000,E50Z,4011825.0
480887440,FAITH BIBLE CHURCH,10827 GRANDVIEW RD,KANSAS CITY,64137-1823,0,X20,
480964385,CHRISTIAN WITNESS CENTER INC,PO BOX 700,WARSAW,65355-0700,29000000,X21Z,868367.0
480971077,CHILDRENS FEEDING NETWORK INC,457 VAN BUREN RD,BRANSON,65616-9592,7000000,X20,676171.0
480987472,PETS FOR LIFE INC,7240 WORNALL RD,KANSAS CITY,64114-1345,408602000,E86Z,137074.0
480987617,VETERANS VOICES WRITING PROJECT INC,406 W 34TH ST STE 103,KANSAS CITY,64111-3043,120151179,W30Z,82514.0
481054527,BILLY THOMAS MINISTRIES INC,PO BOX 8625,SPRINGFIELD,65801-8625,7006000,X21,0.0
481069877,MIDLAND MINISTRIES INC,709 E HYDE PARK AVE,SAINT JOSEPH,64504-1749,7000000,X20Z,1252305.0
481115807,FAITH WALK MINISTRY INC,PO BOX 119,PARIS,65275-0119,1000000,X20Z,
481117744,ST MARYS INFANT OF PRAGUE TEMPLE,3238 WABASH AVE,KANSAS CITY,64109-2174,1000000,X20Z,
481129325,VIA CHRISTI VILLAGE GEORGETOWN INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,1030150,L22Z,6692049.0
481148334,YOUTH ACTIVITIES FOUNDATION,532 RACQUET CLUB DR,LAKE OZARK,65049-6500,994321000,P20,0.0
481168240,SERTOMA INC,10912 E 28TH TER S,INDEPENDENCE,64052-2931,0,P99,0.0
481180349,RIME BUDDHIST CENTER & MONASTERY & TIBETAN INSTITUTE OF STUDIES,700 W PENNWAY ST,KANSAS CITY,64108-2134,0,X50,
481194563,AMERICAN ART THERAPY ASSOCIATION INC,5300 HARDESTY AVE,KANSAS CITY,64130-3222,995279000,E52Z,0.0
481203349,GRACE MISSIONARY BAPTIST MISSION,1720 SW 675TH RD,HOLDEN,64040-9181,0,X21,
481224329,GOSPEL TABERNACLE,811 S CLEVELAND AVE,BELTON,64012-3153,0,X20,
481233362,JARDIN DE GRACIA MISSION SOCIETY,7100 W ELIZABETH ST,COLUMBIA,65202-8752,0,B90,
481254831,LUXOR LEARNING,4874 PALM ST,SAINT LOUIS,63115-2021,0,B90,
481266277,SIGNATURE HEALTH CARE FOUNDATION,12639 OLD TESSON ROAD,SAINT LOUIS,63128-2711,0,E60,291412.0
481268916,MY FATHERS HOUSE MINISTRIES INC,6230 LANGDON CT,BERKELEY,63134-1606,0,X20,0.0
481272893,ST LOUIS INTERNATIONAL TAX GROUP INC,10 S BROADWAY STE 900,SAINT LOUIS,63102-1736,0,B60,50897.0
481276762,BOLIVAR COMMUNITY BETTERMENT ASSOCIATION,PO BOX 632,BOLIVAR,65613-0632,0,P99,0.0
481294200,ERISE WILLIAMS AND ASSOCIATES INC,3737 N KINGS HIGHWAY BLVD,ST LOUIS,63115-1736,0,G81,379265.0
481300477,WARDELL VOLUNTEER FIREFIGHTERS,600 E BROAD ST,WARDELL,63879-9157,0,M24,
481307269,FULING KIDS INTERNATIONAL,29 W 57TH ST,KANSAS CITY,64113-1275,0,P20,17501.0
481308141,FAMILY OF FAITH CHURCH,16120 HIGHWAY Z,FALCON,65470-8132,0,X20,
486198721,WILLIAM H GUILD CHARITABLE TRUST,PO BOX 415044,KANSAS CITY,64141-5044,2030913,P20J,
500003458,DECLARE THE WORD INC,PO BOX 1695,SPRINGFIELD,65801-1695,0,X20,0.0
510138203,MISSOURIANS WHO KARE FOR INJURED AND DISABLED STUDENTS,PO BOX 727,ST PETERS,63376-0013,160000000,P82Z,76394.0
510158464,GERALD COUNTRYSIDE MANOR,231 N BERNHARDT AVE,GERALD,63037-1631,380000000,L22,123547.0
510161765,TANEYHILLS LIBRARY CLUB,200 S 4TH ST,BRANSON,65616-2712,61000000,B71I,222563.0
510171270,FRIENDS OF THE WEBSTER GROVES PUBLIC LIBRARY,301 E LOCKWOOD AVE,SAINT LOUIS,63119-3102,603429000,B70,0.0
510173016,LAFAYETTE WORK CENTER INC,179 GAYWOOD DR,MANCHESTER,63021-5421,160560000,J33Z,3612933.0
510178703,NORTH COUNTY MEALS ON WHEELS INC,PO BOX 782,FLORISSANT,63032-0782,560575000,K36Z,83557.0
510179471,BEYOND HOUSING INC,6506 WRIGHT WAY,SAINT LOUIS,63121-3209,402429000,L25,12223310.0
510189027,AWARE INCORPORATED,4937 LOWNDES DR,SAINT LOUIS,63129-1663,564995000,E42,0.0
510189223,HUMANE SOCIETY OF MISSOURI AUXILIARY INC,1201 MACKLIND AVE,SAINT LOUIS,63110-1431,327913000,D20I,0.0
510190392,HANNIBAL HOSPITAL AUXILIARY,HIGHWAY 36 WEST,HANNIBAL,63401-0000,151000000,E22I,374215.0
510191768,BLACK ARCHIVES OF MID-AMERICA INC,1722 E 17TH TER,KANSAS CITY,64108-1644,62994000,B77Z,154462.0
510195230,ELDON SENIOR CENTER MEALS ON WHEELS INC,926 E NORTH ST,ELDON,65026-2600,575000000,K36Z,117224.0
510203802,LANDMARK LEGAL FOUNDATION,3100 BROADWAY BLVD STE 1210,KANSAS CITY,64111-2413,460000000,I83Z,1620749.0
510221038,ORGANIZATION OF CHINESE AMERICANS INC,16105 SWINGLEY RIDGE ROAD 4151,CHESTERFIELD,63017-1733,431119090,P84Z,0.0
510227609,BIG PRAIRIE JAYCEES,PO BOX 227,MATTHEWS,63867-0227,200000000,P20,0.0
510234784,INROADS INC,10 S BROADWAY STE 1550,SAINT LOUIS,63102-1701,560566000,B95Z,7488245.0
510238151,ST JAMES GOLDEN AGE CENTER,PO BOX 254,SAINT JAMES,65559-0254,0,P81,100480.0
510246311,ALPHA PHI OMEGA ENDOWMENT INC,1441 E 104TH ST STE 105,KANSAS CITY,64131-4635,36000000,B64J,437545.0
510334897,PRODUCE FOR BETTER HEALTH FOUNDATION,8816 MANCHESTER RD PMB 408,BRENTWOOD,63144-2602,179000000,K40Z,1805683.0
510394494,RIVER OF LIFE CHRISTIAN CENTER INC,PO BOX 816,HANNIBAL,63401-0816,0,X21,
510425003,FAD INC,2548 NORTH FREMONT AVENUE SUITE 200,SPRINGFIELD,65803-4266,0,P20,0.0
510430696,FREEDOM THROUGH CHRIST HALFWAY HOUSE INC,20 SHOW ME LN,CAMDENTON,65020-5718,0,F20,93758.0
510433514,CHANGED PEOPLE TODAY INC,3754 CHIPPEWA ST APT 11,SAINT LOUIS,63116-4666,0,X21,0.0
510454824,HAWAIIAN ISLAND CHRISTIAN CENTER,13138 ROYAL PINES DR,SAINT LOUIS,63146-2251,0,X20,
510469123,STS FRANCIS AND ALPHONSUS,PO BOX 412858,KANSAS CITY,64141-2858,0,K30,258281.0
510474217,JUBILEE WORLD INC,5341 EMERSON AVE,SAINT LOUIS,63120-2511,0,X20,
510493836,PARENT TEACHER ORGANIZATION OF MISSISSIPPI VALLEY STATE SCHOOL,312 MUNGER LN,HANNIBAL,63401-2361,0,B94,0.0
510507355,FILIPINO AMERICAN CHRISTIAN CHURCH,12955 TESSON FERRY RD,ST LOUIS,63128-0000,0,X21,
510569400,CHRISTIAN CHARITY CHURCH,PO BOX 35041,KANSAS CITY,64134-5041,0,X20,
510646762,MANAVA-DEVATA SEVA INC,23 CHESTERFIELD LAKES RD,CHESTERFIELD,63005-4513,0,E60,
510652835,NEW LIFE USA,PINEY CREEK DR,CABOOL,65689-0000,0,F20,304435.0
510656545,DINH QUANG BUDDHIST TEMPLE,2901 WHIGH ST,SPRINGFIELD,65803-0000,0,X50,310130.0
510661108,MISSOURI EXTENSION EDUCATION FOUNDATION OF SAINT CHARLES COUNTY,260 BROWN RD,SAINT PETERS,63376-1042,0,B90,0.0
520888687,NATIONAL ASSOCIATION OF DISABILITY EXAMINERS,PO BOX 453,ARNOLD,63010-0453,205059120,E60,0.0
521079664,VETERINARY CANCER SOCIETY,PO BOX 30855,COLUMBIA,65205-3855,179000000,B60,526379.0
521351570,METROPOLITAN SPIRTUAL CHURCHES OF CHRIST INCORPORATED,PO BOX 414858,KANSAS CITY,64141-4858,2000000,X20C,
521354370,CONCERNS OF POLICE SURVIVORS,PO BOX 3199,CAMDENTON,65020-3199,124000000,I60I,5708330.0
521986531,INTERNATIONAL INSTITUTE OF EVANGELISM,PO BOX 31446,SAINT LOUIS,63131-0446,994007000,X20,4000.0
522142434,ST PAUL MISSIONARY BAPTIST CHURCH,RR 1 BOX 370,STEELE,63877-9762,0,X21,
522153412,DESTINE HOUSE OF PRAY,6715 PAGE AVE,SAINT LOUIS,63133-1609,0,X20,52961.0
522187208,TRI-COUNTY COMMUNITY-SENIOR CENTER INC,800 W UNION ST,PACIFIC,63069-1233,0,P81,92964.0
522225756,UPPER APPLEGATE MINISTRIES,RR 1 BOX 1824-C,COUCH,65690-9710,0,X21,
522361154,RESURRECTION MEDIA MINISTRIES INTERNATIONAL,PO BOX 1270,FLORISSANT,63031-0270,0,X20,
522390978,LUCAS PARK BEAUTIFICATION PROJECT,PO BOX 8712,SAINT LOUIS,63101-8712,0,N32,0.0
522398518,NIANGUA LIGHTHOUSE ASSEMBLY,138 MAIN,NIANGUA,65713-0000,0,X20,
522415360,MISSOURI EATING DISORDERS ASSOCIATION,9235 CASTLE RAGH CT,SAINT LOUIS,63132-3615,0,F53,127320.0
522436850,CHRIST FELLOWSHIP MINISTRIES,8704 GOODFELLOW BLVD,ST LOUIS,63147-1446,0,X20,
522438213,FRIENDS OF THE ANIMAL SHELTER OF SAINT JOSEPH INC,701 LOWER LAKE RD,SAINT JOSEPH,64504-1351,0,D20,203421.0
522439288,SENIOR CENTER OF MACON,1604 MAFFRY AVE BLDG 200,MACON,63552-2614,0,P81,169216.0
522441359,ALMOST HOME MINISTRIES,610 W 3RD ST,MOUNTAIN GRV,65711-1527,0,X20,
522445340,NEW BEGINNINGS WOMENS CENTER,PO BOX 454,WARRENSBURG,64093-0454,0,P40,185960.0
526056326,COAST GUARD AUXILIARY ASSOCIATION INC,9449 WATSON INDUSTRIAL PARK,SAINT LOUIS,63126-1575,59908905,W30,1018577.0
526076168,SOCIETY FOR INVERTEBRATE PATHOLOGY,PO BOX 11,MARCELINE,64658-0011,161180059,G97C,176520.0
541564507,U S NAVAL ACADEMY CLASS OF 78,5449 DONOVAN AVE,SAINT LOUIS,63109-2621,34000000,W30,0.0
541904865,ELIJAH COMPANY INC,12451 MANCHESTER AVE,GRANDVIEW,64030-1479,0,X20,0.0
542066539,HIS HIGHEST HARMONY,143 WILMER VALLEY DR,WENTZVILLE,63385-0000,1002029,X30,
542128736,LOCAL CHURCH IN ST LOUIS,528 JACOBS LADDER,ST PETERS,63376-7791,0,X21,
542146847,ALPHA & OMEGA LIFE CHURCH,1901 DODIER ST,ST LOUIS,63107-3807,0,X21,
542186627,PET ADOPTION AND WELFARE SERVICE,304 COUNTY ROAD 438,ROCHEPORT,65279-9478,0,D20,0.0
550777802,ROUNDUP MINISTERIES,12998 E 1400 RD,STOCKTON,65785-8547,0,X20,291276.0
550787282,THE ALPHA DELTA KAPPA SORORITY INCORPORATED,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,P20,0.0
550792195,BATES COUNTY INDUSTRIES INC,PO BOX 535,BUTLER,64730-0535,0,J33,420963.0
550826821,GIFTED HANDS-TALENTED MINDS,6633 COLLEGE AVE,KANSAS CITY,64132-1201,0,P33,0.0
550843365,GATEWAY REHAB FOUNDATION INC,224 N HWY 67 STE 306,FLORISSANT,63031-5904,0,L25,0.0
550844200,CHRISTIAN FELLOWSHIP MINISTRIES FULL GOSPEL MINISTRY,9216 FAIRWOOD CT,KANSAS CITY,64138-4215,0,X20,
550845745,BLUE NOTE BOOSTERS INC,1504 E ELM ST,HARRISONVILLE,64701-2022,0,B94,0.0
550877645,DISABILITY RIGHTS ADVOCATES FOR TECHNOLOGY,500 FOX RIDGE RD,SAINT LOUIS,63131-3402,0,P80,1557197.0
550887801,LOUISBURG COMMUNITY FIRE PROTECTION ASSN INC,26 GAP RD,TUNAS,65764-9123,0,M24,
550893976,NSMBC COMMUNITY OUTREACH MISSION INC,4700WFLORISSANTAVE,SAINTLOUIS,63115-0000,0,P20,0.0
562286298,RHEMA-FAITH MINISTRIES INTERNATIONAL,P O BOX 706,FLORISSANT,63032-0000,0,X20,
562313343,BIG CHAP MINISTRIES,621 GREEN TREE MEADOWS DR,LAKE ST LOUIS,63367-2568,0,X20,0.0
562318455,ST LOUIS TORAH MITZION KOLLEL,7741 GANNON AVE,UNIVERSITY CY,63130-2822,0,X30,116517.0
562319517,JEREMY PROJECT,3935 UTAH ST,SAINT LOUIS,63116-3812,0,P58,0.0
562358175,MERAMEC HOUSING GROUP,2518 LEMAY FERRY ROAD 120,ST LOUIS,63125-3131,0,L20,0.0
562366201,PEOPLE HELPING HOMELESS ANIMALS FOUNDATION,PO BOX 1761,ROLLA,65402-1761,0,D20,0.0
562371993,CONGREGATION KOL AMI INC,4501 WALNUT ST,KANSAS CITY,64111-1819,0,X30,
562376877,BILINGUAL INTERNATIONAL ASSISTANT SERVICES,1329 MACKLIND AVE STE 200,SAINT LOUIS,63110-1400,0,P20,1639964.0
562389556,COMMON GROUND CHRISTIAN MINISTRIES,11 HASSAM CT,MANCHESTER,63021-5105,0,X20,0.0
562397352,HABITAT FOR HUMANITY INTERNATIONAL INC,PO BOX 274,MARYVILLE,64468-0274,29380000,L20Z,31323.0
562406247,GARDEN OF INNOCENTS,PO BOX 236,SAINT CHARLES,63302-0236,0,P30,0.0
562418664,GOOD SAMARITAN CARE CLINIC,PO BOX 160,MOUNTAIN VIEW,65548-0160,0,E32,581357.0
562439604,GENERAL LEONARD WOOD ARMY COMMUNITY HOSPITAL SARGEANTS ASSOCIATION,126 MISSOURI AVE,FT LEONARD WD,65473-8952,0,W30,
562481530,ANDREW HADDEN MINISTRIES,PO BOX 99,OZARK,65721-0099,0,X20,0.0
562488077,SAINT LUKES EAST HOSPITAL,100 NE SAINT LUKES BLVD,LEES SUMMIT,64086-6000,0,E22,272506698.0
562496101,EAGLE POINT COMMUNITY CHURCH,1930 MEVER DRURV DR,ARNOLD,63010-0000,0,X20,
562496411,ECCLESIA INTERNATIONAL MINISTRIES,PO BOX 46266,KANSAS CITY,64134-6266,0,X90,0.0
562522501,DIXON AREA CARING CENTER INC,PO BOX 205,DIXON,65459-0205,0,P20,146707.0
562525348,YAHWEH SHALOM INC,688 APACHE POINT DR,CLIMAX SPRGS,65324-2335,0,X20,0.0
562533537,LASALLE BAPTIST CHURCH,1133 PARK AVE,SAINT LOUIS,63104-3722,0,X21,
562535182,ALL CREATURES ANIMAL SANCUTARY AND FELLOWSHIP CHURCH,5600 REGINA RD,HILLSBORO,63050-1540,0,D20,52588.0
562536531,MORNINGSIDE CHURCH INC,1027 S MAIN ST STE 401,JOPLIN,64801-4526,0,X21,
562543342,OAK TREE MARRIAGE & FAMILY MINISTRIES,2255 S INGRAM MILL RD,SPRINGFIELD,65804-3508,0,F60,48069.0
