EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
436121815,MOUNT NEBO MISSIONARY BAPTIST CHURCH,4981 THEODORE AVE,ST LOUIS,63115-1814,1000000,X20Z,
436124893,WAYLAND VOLUNTEER FIRE PROTECTION ASSOC INC,PO BOX 272,WAYLAND,63472-0272,407000000,M24Z,0.0
436131642,MACON CHURCH OF THE NAZARENE,330351 HWY 63 S,MACON,63552-0000,1000000,,
436131772,PEACE LUTHERAN CHURCH,PO BOX 1573,ELKPRAIRIE,65402-1573,1029000,,
436135020,IMMACULATE CONCEPTION CATHOLIC CHURCH AUGUSTA,5912 S HIGHWAY 94,AUGUSTA,63332-1604,31150120,,
436135377,OUR LADY OF MERCY CATHOLIC CHURCH,20 ARCHBISHOP MAY DR G402,ST LOUIS,63119-5738,31150120,,
436138617,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS NO 257 APPRENTI,5735 ELIZABETH AVE,SAINT LOUIS,63110-2801,126000000,,421564.0
436160916,FIRST ASSEMBLY OF GOD,PO BOX 364,CHARLESTON,63834-0364,1002029,,
436162160,RURAL PERRY COUNTY FIRE PROTECTION ASSOCIATION,4666 N HIGHWAY 51,PERRYVILLE,63775-7326,407000000,M24Z,114356.0
436187150,ST LOUIS CONTRACTING PAINTERS & DECORATORS FOUNDATION,1605 FAIRVIEW AVE,SAINT LOUIS,63132-1303,200126000,,-30495.0
436190107,CARL JUNCTION CEMETERY ASSN,PO BOX 327,CARL JUNCTION,64834-0327,900901000,,0.0
436193101,SUNSET MAUSOLEUM COMPANY TRUST,10180 GRAVOIS RD,SAINT LOUIS,63123-4026,900901000,,102944.0
436202237,AGC-EASTERN MISSOURI LABORERS JOINT TRAINING FUND,35 OPPORTUNITY LN,HIGH HILL,63350-3101,566000000,,3238148.0
436204572,LONG LANE VOLUNTEER FIRE DEPARTMENT INC,317 STATE ROAD B,PHILLIPSBURG,65722-5107,407000000,,0.0
436204901,WHEELING RURAL RENTAL HOUSING INC,21959 LIV 236,WHEELING,64688-9101,380382000,,38409.0
436207831,FAITH CHRISTIAN MINISTRIES CHURCH INCORPORATED,1461 LARKIN WILLIAMS RD,FENTON,63026-3046,1000000,,
436207845,MISSOURI RIGHT TO LIFE,33320 BLUHM RD,SMITHTON,65350-3412,430480543,,0.0
436209773,MILLERS CHAPEL CEMETERY ASSOCIATION,28896 ANDERSON RD,MARSHALL,65340-3815,900901000,,0.0
436210256,SULLIVAN CHURCH OF THE NAZARENE,224 N CLARK ST,SULLIVAN,63080-1614,1000000,,
436211084,VANDALIA RURAL FIRE ASSOCIATION INC,PO BOX 94,VANDALIA,63382-0094,407000000,,0.0
436211089,PHILLIPSBURG CHRISTIAN CHURCH,PO BOX 680,PHILLIPSBURG,65722-0680,1000000,,
436211569,SAINT PAUL LUTHERAN CHURCH,730 FIEENOR ROAD,CUBA,65453-0000,1029000,,
436213107,TABLE ROCK CEMETERY ASSOCIATION INCORPORATED,PO BOX 412,KIMBERLING CY,65686-0412,900000000,,0.0
436213373,L PEARL PENSONEAU TRUST,2903 PALMYRA RD,HANNIBAL,63401-2250,560575000,,
436213977,CHURCH OF THE ASCENSION,903 W KATELLA ST,SPRINGFIELD,65807-4431,1029000,,
436214247,ENGLEWOOD COMMUNITY CLUB,10242 E ENGLEWOOD ROAD,ASHLAND,65010-0000,296000000,,0.0
436214366,MT ZION CEMETERY ASSN,11225 E ROB COOK RD,CENTRALIA,65240-4263,900000000,,0.0
436214803,ROTARY INTERNATIONAL,PO BOX 11,LANCASTER,63548-0011,520349200,,9020.0
436215715,RURAL PARISH WORKERS OF CHRIST THE KING,15540 CANNON MINES RD,CADET,63630-9455,1030150,X20Z,460736.0
436215754,HILL TOP ASSEMBLY OF GOD,6454 SE COUNTY ROAD 6555,RICH HILL,64779-1999,1002029,,
436215998,WARSAW ASSEMBLY OF GOD CHURCH,703 ELM DR,WARSAW,65355-3306,1002029,,
436216035,GALMEY FIRE DEPARTMENT,PO BOX 276,WHEATLAND,65779-0276,407158000,,0.0
436218052,BIRTHRIGHT OF CAPE GIRARDEAU INC,PO BOX 741,CPE GIRARDEAU,63702-0741,569560000,R62Z,171494.0
436219180,ELM LAWN EVANGELICAL CEMETERY ASSOCIATION,2840 N BALLAS RD,SAINT LOUIS,63131-2311,900000000,Y50,0.0
436219607,ROTARY INTERNATIONAL,4675 GRAVOIS RD,HOUSE SPRINGS,63051-4308,520349200,,39073.0
436219733,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,627 INDUSTRIAL BLVD,SLATER,65349-1653,561279265,,0.0
436222982,SISTERS OF MERCY PROVINCE OF ST LOUIS SELF INS TRUST FUND 14447-41,2039 N GEYER RD,ST LOUIS,63131-3332,1150120,,
436252713,JESSE L BRIDGES TRUST UW,PO BOX 415044,KANSAS CITY,64141-5044,913179602,,
436269103,OLIVE G MCLORN ENDOWMENT FUND,524 N JONES ST,LA PLATA,63549-1453,62296603,,
436331003,SSMHCS LIABILITY TRUST MERCANTILE BANK TTEE,10101 WOODFIELD LN,ST LOUIS,63132-2946,179000000,Y200,38679137.0
436362412,VELMA A NEIMAN CHARITABLE FOUNDATION,6434 CECIL AVE,CLAYTON,63105-2225,602560000,,
436368333,SYLVIA G THOMPSON CHARITABLE TR,PO BOX 1546,SEDALIA,65302-1546,153000000,,
436380393,EVERETT E JAEGER TESTAMENTARY TRUST,CA OF MICHAEL BRABO 16991 HWY W,CLARKSVILLE,63336-0000,379404915,,
436382524,LOUISE ZEPP CHARITABLE TRUST,104 REYNOLDS,MILAN,63556-3111,903560000,,
436411670,MACKLANBURG FOUNDATION,104A E BROADWAY,COLUMBIA,65203-4256,160000000,,
436462986,HABITAT FOR HUMANITY INTERNATIONAL INC,PO BOX 69,AURORA,65605-0069,29380000,,0.0
436577830,IBEW LOCAL 124 AND KANSAS CITY CHAPTER NATIONAL ELECTRICAL,305 E 103RD TER,KANSAS CITY,64114-4760,261000000,,642849.0
436601535,GRACE CEMETERY TR,25368 HWY M,ALBANY,64402-0000,900000000,,0.0
436711652,ROBERT VICTOR SAGER & BEATRICE MINTZ SAGER FOUNDATION,8 LAIRD AVE,ROLLA,65401-3716,994560000,P20Z,
436783496,KOCH FAM CHARITABLE FOUNDATION,222 S CENTRAL AVE STE 506,SAINT LOUIS,63105-3509,1000000,T22Z,
436810485,COXHEALTH FOUNDATION,3525 S NATIONAL,SPRINGFIELD,65807-7314,927179000,T30,6184494.0
436828512,LEONARD & MAUDENA BARNES ENDOWMENT TR,733 UNION BLVD STE 300,ST LOUIS,63108-1037,382380000,,
437037871,MYSUN CHARITABLE FOUNDATION,PO BOX 11356,CLAYTON,63105-0156,602561000,,
437341895,KENNETT CHRISTIAN ACADEMY,PO BOX 764,KENNETT,63857-0764,1000000,X20Z,
439621655,ST MARY AND ST ABRAAM COPTIC ORTHODOX CHURCH OF MISSOURI,PO BOX 2182,ST LOUIS,63158-0182,1000000,,
439621877,FIRST COMMUNITY BAPTIST CHURCH,3900 GREER AVE,ST LOUIS,63107-2111,1000000,,
439623724,DELIVERANCE CHURCH OF GOD IN CHRIST,8238 MONTREAL DR,UNIVERSITY CITY,63132-2620,1000000,,
440139970,VFW AUXILIARY DEPARTMENT OF MISSOURI,5904 CRYSTAL AVE,KANSAS CITY,64129-2580,908319907,,0.0
440149215,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,2121 GENTRY ST,N KANSAS CITY,64116-3524,561279265,,0.0
440151739,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,9515 E INDEPENDENCE AVE,INDEPENDENCE,64053-1522,561279265,,0.0
440151758,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,PO BOX 1235,JOPLIN,64802-1235,561279265,,75982.0
440151763,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,903 HARRISON ST,KANSAS CITY,64106-3042,561279265,,0.0
440151766,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,3516 BLUE RIDGE CUT OFF,KANSAS CITY,64133-1119,561279265,,17554.0
440151767,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,3516 BLUE RIDGE CUT OFF,KANSAS CITY,64133-1119,561279265,,0.0
440151879,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SO JURI OF USA,1330 E LINWOOD BLVD,KANSAS CITY,64109-1935,30059902,Y40Z,250441.0
440151880,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SOUTHERN JURISDICTION,515 N 6TH ST,ST JOSEPH,64501-1802,30059902,,88991.0
440151892,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,1704 E 223RD ST,CLEVELAND,64734-9221,561279265,,0.0
440151894,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,605 ROBIDOUX ST,SAINT JOSEPH,64501-1817,561279265,,0.0
440151895,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,6110 S 3RD ST,SAINT JOSEPH,64504-1610,561279265,,0.0
440151901,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,903 HARRISON ST,KANSAS CITY,64106-3042,561279265,,0.0
440185850,BUILDERS ASSOCIATION OF KANSAS CITY,720 OAK ST,KANSAS CITY,64106-1608,920264566,,5223913.0
440192890,CARROLLTON OAK HILL CEMETERY ASSOCIATION,12276 CR 301,HALE,64643-8248,900901000,Y50,51029.0
440198670,CHILLICOTHE CEMETERY ASSN,PO BOX 11,CHILLICOTHE,64601-0011,900000000,,136773.0
440201840,INDEPENDENT ORDER OF ODD FELLOWS,PO BOX 513,OAK GROVE,64075-0513,36382265,,0.0
440202785,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,PO BOX 424,EXCELSIOR SPG,64024-0424,561279265,,0.0
440211839,FIRST ASSEMBLY OF GOD,3711 S WHITNEY AVE,INDEPENDENCE,64055-6740,1000000,,
440235740,ELMWOOD CEMETERY SOCIETY,PO BOX 270255,KANSAS CITY,64127-0255,900000000,,111550.0
440256692,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,PO BOX 9805,SPRINGFIELD,65801-9805,561279265,,74845.0
440261670,AMERICAN LEGION POST 69 GOAD-BALLINGER,149 MEMORIAL PLZ,SPRINGFIELD,65806-2405,907908000,,189167.0
440265107,ANCIENT FREE & ACCEPETED MASONS OF MISSOURI,PO BOX 651,SEDALIA,65302-0651,561279265,,32116.0
440276494,HARRISONVILLE CEMETERY ASSOCIATION,905 N COMMERCIAL ST,HARRISONVILLE,64701-1205,900901000,,62202.0
440285965,HOLDEN CEMETERY ASSOCIATION,102 E 2ND ST,HOLDEN,64040-1102,900000000,,46572.0
440297255,LOCAL UNION NO 10 OF THE INTL ASSN OF BRIDGE STRUCTURAL ORNAMENTAL,1000 E 10TH ST,KANSAS CITY,64106-3018,263566268,,3450475.0
440297702,IVANHOE MASONIC TEMPLE CO,8640 HOLMES RD,KANSAS CITY,64131-2875,59036382,,0.0
440304935,KIWANIS INTERNATIONAL INC,PO BOX 1017,JOPLIN,64802-1017,602160000,,0.0
440307270,KANSAS CITY ATHENAEUM,PO BOX 32946,KANSAS CITY,64171-7946,916602908,A80,11271.0
440307600,KANSAS CITY CLUB,104 W 9TH ST STE 303,KANSAS CITY,64105-1718,298916000,,0.0
440308367,ANCIENT FREE & ACCEPETED MASONS OF MISSOURI,1330 E LINWOOD BLVD,KANSAS CITY,64109-1935,561279265,,0.0
440320284,LAKE CEMETERY ASSOCIATION,203 W 10TH ST,LAMAR,64759-1404,900000000,,17871.0
440322605,LAUREL OAK CEMETERY ASSOCIATION,PO BOX 165,WINDSOR,65360-0165,900000000,,125513.0
440337342,INTERNATIONAL ASSOCIATION OF HEAT & FROST INSULATORS & ALLIED WORKERS,400 S MAIN STREET,INDEPENDENCE,64050-3835,263566000,,1969200.0
440356165,AMERICAN LEGION,3341 AMERICAN AVE,JEFFERSON CTY,65109-1016,907908000,,809851.0
440363904,MOUNT MORA CEMETERY ASSOCIATION,1801 OAKRIDGE CIRCLE,ST JOSEPH,64506-2285,900000000,,36161.0
440377546,UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES OF THE PLUMBING & PIPE,2501 W GRAND ST,SPRINGFIELD,65802-4968,263264566,,943343.0
440378690,OSBORN CEMETERY CARE TAKING ASSOCIATION,11141 N HIGHWAY 33,OSBORN,64474-7326,900901000,,0.0
440393465,PLEASANT HILL CEMETERY ASSOCIATION OF CASS COUNTY MISSOURI INC,1600 COUNTRY CLUB DR,PLEASANT HILL,64080-1545,900000000,,119192.0
440393595,UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES OF THE PLUMBING &,5950 MANCHESTER TRFY,KANSAS CITY,64130-4720,263264566,,2994143.0
440396490,HEARTLAND PRESBYTERIAN CENTER,3210 MICHIGAN AVE STE 200,KANSAS CITY,64109-3104,1029000,,
440415005,ROTARY INTERNATIONAL,PO BOX 1771,JOPLIN,64802-1771,520349200,,0.0
440415010,ROTARY INTERNATIONAL,110 SW 2ND ST STE C,LEES SUMMIT,64063-2346,520349200,,172576.0
440419885,ROTARY INTERNATIONAL,PO BOX 8171,SAINT JOSEPH,64508-8171,520349200,,57629.0
440425940,ANCIENT & ACCEPTED SCOTTISH RITE OF FREE MASONRY SO JURIS USA,505 BYERS AVE,JOPLIN,64801-2609,30059902,,328571.0
440440168,ANCIENT FREE & ACCEPETED MASONS OF MISSOURI,1930 W CATALPA ST,SPRINGFIELD,65807-1114,561279265,,0.0
440448095,UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES OF THE PLUMBING & PIPE,8600 HILLCREST ROAD,KANSAS CITY,64138-2880,263264566,,3225171.0
440462125,AMERICAN LEGION,PO BOX 2883,JOPLIN,64803-2883,907908000,,0.0
440470225,UNITED ASSOCIATION OF JOURNEYMEN & APPRENTICES OF THE PLUMBING & PIPE,2329 S 22ND ST,SAINT JOSEPH,64503-2811,263264566,,498845.0
440470448,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,1930 W CATALPA ST,SPRINGFIELD,65807-1114,561279265,,0.0
440474290,VETERANS OF FOREIGN WARS OF THE UNITED STATES,406 W 34TH ST,KANSAS CITY,64111-2721,907908000,,102350802.0
440477710,WALNUT GROVE CEMETERY ASSN,PO BOX 143,BOONVILLE,65233-0143,900000000,,63002.0
440501583,INTERNATIONAL ASSOOCIATION OF LIONS CLUBS,PO BOX 551,SAINT JOSEPH,64502-0551,602160000,,45646.0
440502807,ST PETERS CATHOLIC CEMETERY ASSOCIATION,3015 W TRUMAN BLVD,JEFFERSON CTY,65109-0581,900000000,,238588.0
440504486,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,1827 S WALL AVE,JOPLIN,64804-2066,59160908,,0.0
440513659,BOYS & GIRLS CLUBS OF SPRINGFIELD INC,1410 N FREMONT AVE,SPRINGFIELD,65802-2007,59328318,,3466788.0
440514520,AMERICAN LEGION,2414 S 4TH ST,ST JOSEPH,64501-3718,907908000,,218753.0
440515305,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,PO BOX 26,JEFFERSON CTY,65102-0026,907908000,,0.0
440515716,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,105 IRWIN DR,JEFFERSON CTY,65109-3348,908907000,,174986.0
440516919,BRAYMER EVERGREEN CEMETERY,4320 SE KIRKPATRICK RD,BRAYMER,64624-9192,900000000,,37541.0
440517554,ELECTRICAL JOINT APPRENTICESHIP AND TRAINING FUND,305 E 103RD TER,KANSAS CITY,64114-4760,566000000,,2066635.0
440524340,MASONIC CEMETERY ASSN,202 LINDA LN,CALIFORNIA,65018-1169,900000000,,0.0
440524939,LADIES ASSOCIATION OF HUNTER CEMETERY,303 S KANSAS ST,ROCK PORT,64482-1228,900000000,,0.0
440527122,LINDA HALL LIBRARY TRUST,5109 CHERRY ST,KANSAS CITY,64110-2425,61000000,,
440532108,KANSAS CITY LODGE NO 10 LOYAL ORDER OF MOOSE,PO BOX 8627,SUGAR CREEK,64054-0627,30036382,,86603.0
440532820,RIDGE PARK CEMETERY ASSOCIATION,PO BOX 740,MARSHALL,65340-0740,900000000,,170186.0
440534680,VFW AUXILIARY DEPARTMENT OF MISSOURI,1002 E 24 HWY,INDEPENDENCE,64050-3106,907000000,,0.0
440537826,COMMUNITY HOSPITAL ASSOCIATION,PO BOX 107,FAIRFAX,64446-0107,150000000,,19072870.0
440539934,SEDALIA LODGE NO 1494 LOYAL ORDER OF MOOSE,PO BOX 48,SEDALIA,65302-0048,30036382,,93111.0
440545274,WHATSOEVER COMMUNITY CENTER,1201 EWING AVE,KANSAS CITY,64126-2229,154149560,P28Z,352155.0
440545283,OZARKS REGIONAL YMCA,417 S JEFFERSON AVE,SPRINGFIELD,65806-2315,324000000,P270,10614930.0
440545289,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON ST,SAINT JOSEPH,64506-3488,59150000,E220,669346564.0
440545295,FIRST BAPTIST CHURCH,100 W RED BRIDGE RD,KANSAS CITY,64114-5134,1000000,,
440545296,ST PHILIPS EPISCOPAL CHURCH JOPLIN,706 BYERS AVE,JOPLIN,64801-4304,1029000,,
440545297,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL RD,KANSAS CITY,64111-3220,150179029,E220,804692774.0
440545908,EPISCOPAL DIOCESE OF WEST MISSOURI,420 W 14TH ST,KANSAS CITY,64105-1355,1029000,,
440545994,JEWISH VOCATIONAL SERVICE BUREAU OF KANSAS CITY,4600 PASEO BLVD,KANSAS CITY,64110-1826,566000000,,4665226.0
440545995,BOY SCOUTS OF AMERICA,10210 HOLMES RD,KANSAS CITY,64131-4212,59328908,,12553374.0
440545998,SALVATION ARMY,3637 BROADWAY BLVD,KANSAS CITY,64111-2503,325902328,,
440546002,YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER KANSAS CITY,3100 BROADWAY BLVD STE 1020,KANSAS CITY,64111-2413,324000000,P270,66188902.0
440546192,UNITY TEMPLE ON THE PLAZA,707 W 47TH ST,KANSAS CITY,64112-1803,1000000,,
440546197,ST STEPHENS CATHOLIC CHURCH,1029 BENNINGTON AVE,KANSAS CITY,64126-2219,1150120,,
440546275,NORTHEAST COMMUNITY CENTER INC,544 WABASH AVE,KANSAS CITY,64124-1747,296574000,,694144.0
440546279,BOY SCOUTS OF AMERICA,PO BOX 8157,SAINT JOSEPH,64508-8157,59328908,O410,1685101.0
440546294,BOY SCOUTS OF AMERICA,1616 S EASTGATE AVE,SPRINGFIELD,65809-2116,59328908,,2112047.0
440546360,ST PETERS CATHOLIC CHURCH,216 BROADWAY,JEFFERSON CTY,65101-1508,1029000,,
440546366,CAPITAL REGION MEDICAL CENTER,1128 MADISON STREET,IEFFERSON CITY,65101-0000,150000000,E220,204222992.0
440546494,DIOCESE OF KANSAS CITY-ST JOSEPH,PO BOX 419037,KANSAS CITY,64141-6037,1150120,,
440546930,BENEDICTINE CONVENT OF PERPETUAL ADORATION,31970 STATE HIGHWAY P,CLYDE,64432-8100,31150120,,
440547548,EMPOWER MISSOURI,308 E HIGH ST STE 100,JEFFERSON CTY,65101-3237,59328000,P010,500251.0
440549931,DELLA LAMB COMMUNITY SERVICES,500 WOODLAND AVE,KANSAS CITY,64106-1361,602561059,T700,4648317.0
440550986,LEXINGTON LODGE NO 1161 LOYAL ORDER OF MOOSE,PO BOX 186,LEXINGTON,64067-0186,36030382,,54835.0
440552023,WOMENS CHRISTIAN ASSOCIATION OF KANSAS CITY MISSOURI,8100 WORNALL ROAD KANSAS CITY MO 64,KANSAS CITY,64114-5806,150382000,E910,5492865.0
440552026,JOPLIN FAMILY Y,3404 MCINTOSH CIR,JOPLIN,64804-3650,324000000,P270,2322426.0
440552033,THE FOUNDRY PUBLISHING,2345 GRAND BLVD STE 1900,KANSAS CITY,64108-2679,1000000,,
440552044,GEORGIA BROWN BLOSSER HOME FOR CRIPPLED CHILDREN,1044 E EASTWOOD ST,MARSHALL,65340-1506,160000000,P700,500657.0
440552045,ABILITY KC,3011 BALTIMORE AVE,KANSAS CITY,64108-3403,160179000,,11497866.0
440552053,GRACE & HOLY TRINITY CATHEDRAL KANSAS CITY,415 W 13TH ST,KANSAS CITY,64105-1350,1029000,,
440552070,ST MICHAELS CATHOLIC CHURCH,1004 NEWTON AVE,KANSAS CITY,64126-2234,1150120,,
440552485,MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE ST,SPRINGFIELD,65804-2203,1030150,E220,1127718987.0
440552486,ALPHAPOINTE,7501 PROSPECT AVE,KANSAS CITY,64132-2103,160399000,J33,57423185.0
440555216,ALDERSGATE UNITED METHODIST CHURCH,350 SW STATE ROUTE 150,LEES SUMMIT,64082-4407,1000000,,
440556514,COLE COUNTY FARM BUREAU,808 MADISON ST,JEFFERSON CTY,65101-3454,430059480,,0.0
440556859,ST PAULS CHURCH AND DAY SCHOOL KANSAS CITY,11 E 40TH ST,KANSAS CITY,64111-4909,1029000,,
440556873,TRINITY LUTHERAN CHURCH,204 N PINE ST,NORBORNE,64668-1125,1029000,,
440556874,CHRIST EPISCOPAL CHURCH ST JOSEPH,207 N 7TH ST,SAINT JOSEPH,64501-1905,1029000,,
440557320,OHIO CEMETERY ASSOCIATION,19530 EAGLE RD,BRLNGTON JCT,64428-8120,900000000,,0.0
440557850,CENTRAL ASSEMBLY OF GOD,1301 N BOONVILLE AVE,SPRINGFIELD,65802-1803,1002029,,
440558260,DON BOSCO COMMUNITY CENTER,580 CAMPBELL ST,KANSAS CITY,64106-1273,328149297,P280,2782419.0
440560018,SOUTHWEST MISSOURI MUSEUM ASSOCIATES INC,1111 E BROOKSIDE DR,SPRINGFIELD,65807-1829,119061060,A51I,64054.0
440562035,UNIVERSITY HEIGHTS BAPTIST CHURCH,1010 S NATIONAL AVE,SPRINGFIELD,65804-0044,1000000,,
440562047,RESOURCE DEVELOPMENT INSTITUTE,222 WEST GREGORY BLVD SUITE 2 G,KANSAS CITY,64114-1147,150000000,F80I,389295.0
440562050,MELITA SMITH DAY NURSERY,1401 W BROADWAY BLVD,SEDALIA,65301-5342,32000000,B21Z,290975.0
440563012,GREEN CASTLE CEMETERY ASSN,634 LINCOLN ST,GREEN CASTLE,63544-1015,900000000,,0.0
440563788,LADIES UNION BENEVOLENT ASSOCIATION,801 N NOYES BLVD,SAINT JOSEPH,64506-2814,150000000,,2479651.0
440563831,UNIONVILLE CEMETERY ASSOC,PO BOX 4,UNIONVILLE,63565-0004,900000000,,21834.0
440563902,JOPLIN ASSOCIATION FOR THE BLIND,311 S SCHIFFERDECKER AVE,JOPLIN,64801-3317,160000000,,83077.0
440564656,JASPER COUNTY ASSOCIATION FOR SOCIAL SERVICE INC,1000 E 32ND ST,JOPLIN,64804-4001,382000000,,
440564787,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,PO BOX 654,MARSHALL,65340-0654,59602160,,0.0
440565393,SAINT LUKES NORTH HOSPITAL,5830 NW BARRY RD,KANSAS CITY,64154-2778,150000000,E220,149325922.0
440566213,HIGH CREEK CEMETERY ASSN,308 SONORA ST,WATSON,64496-8417,900000000,,0.0
440568149,AMERICAN LEGION,PO BOX 297,EXCELSIOR SPG,64024-0297,319907000,,38752.0
440568311,PRINCETON CEMETERY ASSO,US HIGHWAY 65 NORTH,PRINCETON,64673-0000,900000000,,0.0
440569640,TEMPLE ADATH JOSEPH,PO BOX 9026,SAINT JOSEPH,64508-9026,1000000,,
440569641,FIRST LUTHERAN CHURCH,302 S 10TH ST,SAINT JOSEPH,64501-2724,1000000,,
440569643,DRUMM CENTER FOR CHILDREN INC,3210 LEES SUMMIT ROAD,INDEPENDENCE,64055-1998,46030349,,1917351.0
440571339,LITTLE SISTERS OF THE POOR OF KANSAS CITY,8745 JAMES A REED RD,RAYTOWN,64138-4414,1030150,P750,5628044.0
440571345,SAINT PAUL LUTHERAN CHURCH,401 S MAIN ST,CONCORDIA,64020-2501,1000000,,
440571393,CABOOL CEMETERY INC,PO BOX 708,CABOOL,65689-0708,900000000,Y50,0.0
440571981,GREENFIELD CEMETERY ASSOCIATION,306 MCPHERSON ST,GREENFIELD,65661-1147,900000000,,0.0
440572996,GEORGIA BROWN BLOSSER HOME FOR THE AGED,1210 E EASTWOOD ST,MARSHALL,65340-1510,382179000,,705696.0
440574394,WESTMINISTER CONGREGATIONAL CHURCH OF KANSAS CITY MISSOURI,3600 WALNUT ST,KANSAS CITY,64111-1508,1000000,,
440574397,CHILDRENS CENTER FOR THE VISUALLY IMPAIRED,3101 MAIN ST,KANSAS CITY,64111-1921,160032000,,3837453.0
440577118,LESTER E COX MEDICAL CENTER,1423 N JEFFERSON AVE,SPRINGFIELD,65802-1917,150179029,E220,1188725650.0
440577124,IMMANUEL LUTHERAN CHURCH,PO BOX H,LOCKWOOD,65682-0363,1000000,,
440577779,PARKVILLE PRESBYTERIAN CHURCH,819 MAIN ST,PARKVILLE,64152-3630,1029000,,
440577780,FIRST UNITED METHODIST CHURCH,201 MONROE ST,JEFFERSON CTY,65101-3209,1919000,,
440577781,PRESBYTERIAN CHURCH USA,301 VAN BRUNT BLVD,KANSAS CITY,64124-2128,1029000,,
440577787,GENERAL COUNCIL OF THE ASSEMBLIES OF GOD,1445 N BOONVILLE AVE,SPRINGFIELD,65802-1894,1002029,,
440579716,GREENHILL CEMETERY ASSOCIATION,702 PARK EAST DR,ROCK PORT,64482-1730,900000000,,0.0
440579850,SSM REGIONAL HEALTH SERVICES,10101 WOODFIELD LANE,ST LOUIS,63132-2946,1030150,E220,202998393.0
440579860,IMMANUEL LUTHERAN CHURCH,110 MAIN ST,SWEET SPRINGS,65351-1315,1029000,,
440579862,THE OZARKS METHODIST MANOR,205 S COLLEGE AVE,MARIONVILLE,65705-9340,150382001,,6255416.0
440579903,UNITED CEREBRAL PALSY HEARTLAND,13975 MANCHESTER ROAD,MANCHESTER,63011-4500,59160179,G200,10065141.0
440580720,LINDEN CEMETERY ASSOCIATION,17323 STATE HIGHWAY B,ROCK PORT,64482-8450,900000000,,0.0
440580870,NORTHWEST MEDICAL CENTER ASSOCIATION INC,705 N COLLEGE ST,ALBANY,64402-1433,150000000,,17915219.0
440581498,ST AGNES CATHEDRAL,533 S JEFFERSON AVE,SPRINGFIELD,65806-3105,1030150,,
440581503,FAITH LUTHERAN CHURCH,2027 INDUSTRIAL DR,JEFFERSON CTY,65109-0901,1029000,,
440581506,ODESSA CEMETERY ASSN INC,11050 VARNER RD,ODESSA,64076-6256,900000000,,0.0
440581752,ANCIENT FREE & ACCEPTED MASONS OF MISSOURI,503 S HUTTIG AVE,INDEPENDENCE,64053-1509,561279265,,0.0
440582749,CASSVILLE CHAMBER OF COMMERCE,504 MAIN ST,CASSVILLE,65625-1418,919200349,,53233.0
440584164,CENTRAL BIBLE CHURCH OF KANSAS CITY,4900 N NORTON AVE,KANSAS CITY,64119-3566,1000000,,
440584290,SKAGGS COMMUNITY HOSPITAL ASSOCIATION,525 BRANSON LANDING BLVD,BRANSON,65616-2052,150000000,E220,208402934.0
440584297,CENTROPOLIS BAPTIST CHURCH OF KANSAS CITY MISSOURI,4704 NW 82ND ST,KANSAS CITY,64151-1103,1029000,,
440584298,WORNALL ROAD BAPTIST CHURCH,400 W MEYER BLVD,KANSAS CITY,64113-1715,1000000,,
440585778,OPTIMIST INTERNATIONAL,PO BOX 6282,SAINT JOSEPH,64506-0282,349000000,,0.0
440590266,SAINT PAULS LUTHERAN CHURCH,701 S MASSACHUSETTS AVE,SEDALIA,65301-4547,1000000,,
440590275,HOLY CROSS LUTHERAN CHURCH,PO BOX 121,EMMA,65327-0121,1000000,,
440590451,TRINITY LUTHERAN CHURCH,1415 S HOLLAND AVE,SPRINGFIELD,65807-1813,1029000,,
